date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-12-18 13:02:20,lopezobrador_,,940,1799,6352,We continue to address the causes of insecurity and violence. matutina.https Conference: //www.pscp.tv/w/cMoa3DF4TlFhYWVySmVhUWJ8MXJteFBYQVdFUVl4TsVTlmkx-C_Zk8NG1zH5A1FebvJRh9mUPmju7Nrf5A0g ...,,,,1207284963176927238,https://twitter.com/lopezobrador_/status/1207284963176927238
2019-12-18 00:47:29,lopezobrador_,,1473,2173,9344,"We talked with managers and fans of Mexican baseball leagues and the Pacific. They were, among others, Alfredo Harp, main promoter of the sport in the country; Carlos Slim, Carlos Bremer and three legends: Adrian Gonzalez, Fernando Valenzuela and Pepe Maiz.pic.twitter.com/4vssmdzvtZ",,,,1207100035604865025,https://twitter.com/lopezobrador_/status/1207100035604865025
2019-12-17 17:42:17,lopezobrador_,,742,2722,10484,"I received Randall Stephenson, CEO of AT & T, the largest telecommunications company in the world. He informed me that they continue to invest in Mexico and strengthen its operations, which implies increasing competition and a profit for consumidores.pic.twitter.com/L2OV22APR9",,,,1206993027891367937,https://twitter.com/lopezobrador_/status/1206993027891367937
2019-12-17 13:06:23,lopezobrador_,,560,1789,5650,"Without justice there is no guarantee security, tranquility and social peace. matutina.https Conference: //www.pscp.tv/w/cMjKTzF4TlFhYWVySmVhUWJ8MU1ZR05QUG9iTXp4d8hbJbOiWNvgEpQ4oM0gFnSn2gXyDCQomW0h5F-9994B ...",,,,1206923596121038850,https://twitter.com/lopezobrador_/status/1206923596121038850
2019-12-17 02:04:04,lopezobrador_,,2366,5446,18262,"In 13 months we achieved consensus among the workers' representatives and business to increase the minimum wage as happened in four decades: 16% in 2019 and twice on the border, and 20% by 2020. That is, we will have recovered more than 30% of the purchasing power of the salario.pic.twitter.com/4DRIwFQpRS",,,,1206756918477361152,https://twitter.com/lopezobrador_/status/1206756918477361152
2019-12-16 13:11:50,lopezobrador_,,600,2072,6828,Southeast requires communication development that can create jobs and welfare there. matutina.https Conference: //www.pscp.tv/w/cMd6FjF4TlFhYWVySmVhUWJ8MVprSnpBQXJvQXdHdkaiWoKx9stcNiWA8NTPeDdMFU5EpG_r-PTx7Wq-sbLU ...,,,,1206562580656820224,https://twitter.com/lopezobrador_/status/1206562580656820224
2019-12-15 19:05:58,lopezobrador_,,732,3569,10890,"We were in Hidalgotitlán and ended the tour monitoring the Sembrando Life program in the states of Chiapas, Tabasco and Veracruz. It is the largest reforestation program of the mundo.pic.twitter.com/2gPRA4CXFt",,,,1206289310556794883,https://twitter.com/lopezobrador_/status/1206289310556794883
2019-12-14 23:11:38,lopezobrador_,,403,1712,6068,"Meeting with technical team Sembrando Life Coatzacoalcos, Veracruz.https: //www.pscp.tv/w/cMVjqjF4TlFhYWVySmVhUWJ8MW5BS0VaWmJuUWJHTIphjkeRBz9Ic1riA3x5T7ceN0qfTs9XxHkRXIpDvsDM ...",,,,1205988750192365569,https://twitter.com/lopezobrador_/status/1205988750192365569
2019-12-14 01:10:31,lopezobrador_,,1075,4557,16734,Only in Chiapas and Tabasco are cultivating 350 hectares of timber and fruit trees permanent employment for 140 thousand peasants of the program Sembrando Vida.pic.twitter.com/QSo8BUokNi,,,,1205656278795771904,https://twitter.com/lopezobrador_/status/1205656278795771904
2019-12-13 13:08:17,lopezobrador_,,1208,2206,7644,The key to our economic policy is not to allow corruption and exert an austere government. matutina.https Conference: //www.pscp.tv/w/cMOEwTF4TlFhYWVySmVhUWJ8MXpxSlZFRXl5WlpHQhR7qnblwtPKmisSu46MRXplTvhXh9_DNkp1wMQyKJFn ...,,,,1205474522922508289,https://twitter.com/lopezobrador_/status/1205474522922508289
2019-12-13 00:42:18,lopezobrador_,,1810,4302,16253,In Mexico and we meet: the Executive signed and ratified the Senate T-MEC. Now it do the same to the congresses of the United States and Canada. It's a good noticia.pic.twitter.com/B4VwTkpYDu,,,,1205286788585140224,https://twitter.com/lopezobrador_/status/1205286788585140224
2019-12-12 16:15:35,lopezobrador_,,118,513,1853,Circular forms part of the dialogue through Spotify. Follows the profile 'President AMLO. Matutinas'.https conferences: //spoti.fi/2C7jUmx,,,,1205159271203295232,https://twitter.com/lopezobrador_/status/1205159271203295232
2019-12-12 13:08:01,lopezobrador_,,875,2172,7278,We will stigmatize corruption. matutina.https Conference: //www.pscp.tv/w/cMIzMTF4TlFhYWVySmVhUWJ8MWxQSnFlb21PWVdKYqcI1Icj_jQdcOksSQc0M5vj9IN0jpnjr8zwCouBuoHN ...,,,,1205112069437059073,https://twitter.com/lopezobrador_/status/1205112069437059073
2019-12-11 16:51:19,lopezobrador_,,208,687,2537,Receive notifications of our daily activities through Telegram. Subscribe to the channel 'Andrés Manuel López Obrador'.https: //t.me/PresidenteAMLO,,,,1204805873324974080,https://twitter.com/lopezobrador_/status/1204805873324974080
2019-12-11 13:03:00,lopezobrador_,,1355,2587,8942,"Change the war for a comprehensive policy of justice, peace and public security. matutina.https Conference: //www.pscp.tv/w/cMDghDF4TlFhYWVySmVhUWJ8MXluS093UldPcGtLUuO8X4wD6bXhfQ50CdiDcFh-dmUle8r1v9WHM1q_b2Gu ...",,,,1204748419274641409,https://twitter.com/lopezobrador_/status/1204748419274641409
2019-12-10 18:01:25,lopezobrador_,,1537,4303,14822,"I spoke by phone with Justin Trudeau, Prime Minister of Canada and Donald Trump, president of the United States. Both of them thanking their valuable participation and support to approve the T-MEC and the distinction that is in our country where the document is signed correspondiente.pic.twitter.com/Q71rP35j2M",,,,1204461128597811200,https://twitter.com/lopezobrador_/status/1204461128597811200
2019-12-10 13:01:40,lopezobrador_,,374,1590,5358,National Human Rights Award 2019. matutina.https Conference: //www.pscp.tv/w/cL-OtDF4TlFhYWVySmVhUWJ8MVlxS0RuQkF2YUVKVqo0SIi9Bmonpn4dn8hmb6k1zL_Qh3eKoqkHdIzB4JAi ...,,,,1204385695017533440,https://twitter.com/lopezobrador_/status/1204385695017533440
2019-12-09 13:12:03,lopezobrador_,,1598,2415,7762,International Anti-Corruption Day. matutina.https Conference: //www.pscp.tv/w/cL4_ozF4TlFhYWVySmVhUWJ8MVlwS2tZdk1wUUFKamLd7CsdSqhaKdNjUUSC7x2k6n9rF61LnEVMY5-d1RfC ...,,,,1204025919725195266,https://twitter.com/lopezobrador_/status/1204025919725195266
2019-12-09 02:16:02,lopezobrador_,,1212,5087,16545,"Oil is not of the government is the people and the nation. Workers in this industry, today and in the best of times, act with dedication and patriotismo.pic.twitter.com/ssitOSRAKZ",,,,1203860826899308544,https://twitter.com/lopezobrador_/status/1203860826899308544
2019-12-08 00:13:14,lopezobrador_,,1880,6392,21464,"Courage, tocayo! You are a professional; they will not lay down and hopefully have revenge. Mexicans did not easily surrender, we are persevering. Look at the example of workers and technicians who are raising Pemex, putting up our great nación.pic.twitter.com / nsfDzKqb5w",,,,1203467537587064837,https://twitter.com/lopezobrador_/status/1203467537587064837
2019-12-07 03:45:33,lopezobrador_,,1602,5779,18148,"Tabasco intense tour that included a visit to Quesqui, a giant oil field, as well as monitoring of maritime terminal and the construction of the refinery Dos Bocas. We move successfully in rescuing the oil industry nacional.pic.twitter.com/AS9fJSp5Au",,,,1203158577067806721,https://twitter.com/lopezobrador_/status/1203158577067806721
2019-12-06 18:00:17,lopezobrador_,,1980,3998,18703,I wish our countryman Andy Ruiz triumph in the fight tomorrow in Saudi Arabia and continues as a world champion completo.pic.twitter.com/RDYtjftOxj,,,,1203011291713097734,https://twitter.com/lopezobrador_/status/1203011291713097734
2019-12-06 13:07:21,lopezobrador_,,2400,2715,9707,"It is no more of the same. Now there is democracy, honesty and humanism. matutina.https Conference: //www.pscp.tv/w/cLpKCTF4TlFhYWVySmVhUWJ8MXlwSmRCT1lXTW9LV-KtLzq27i7sgOyONM6OyT-8rzuZXWjy5HEV3zMkLMVp ...",,,,1202937572072161280,https://twitter.com/lopezobrador_/status/1202937572072161280
2019-12-05 20:12:09,lopezobrador_,,1187,3499,11688,Good meeting with US Attorney General William Barr. As a lawyer understands that our Constitution requires us to stick to the principles of development cooperation and non-interference in foreign policy. This way we can always work juntospic.twitter.com/rR37JoBgZA,,,,1202682089063288834,https://twitter.com/lopezobrador_/status/1202682089063288834
2019-12-05 12:57:59,lopezobrador_,,756,3196,10470,Eat those who feed us. Not abandon the peasants. matutina.https Conference: //www.pscp.tv/w/cLj2VzF4TlFhYWVySmVhUWJ8MWpNSmd3T0FZdnlKTLBlxK1GnR__e3SO1uBKrFkyL8IeSkGcFqOEjQ6ykRhy ...,,,,1202572826273730560,https://twitter.com/lopezobrador_/status/1202572826273730560
2019-12-04 17:57:12,lopezobrador_,,1305,3780,13276,I visited Dr. Ernesto Lammoglia. I invited him to help us with their experience in addiction prevention program aimed at young people; He gladly accepted. Many people are excited and ready to participate. We transform the todos.pic.twitter.com/8YkZta1MuF,,,,1202285739888848896,https://twitter.com/lopezobrador_/status/1202285739888848896
2019-12-04 13:02:12,lopezobrador_,,593,1657,5653,We are moving in the transformation by democratic means. matutina.https Conference: //www.pscp.tv/w/cLel1DF4TlFhYWVySmVhUWJ8MXZBR1JxeWV5b3pLbL5ZNdM0Lid8-HTFMADuxFKJ977jZboU6w2QN6eFXmsZ ...,,,,1202211499235692546,https://twitter.com/lopezobrador_/status/1202211499235692546
2019-12-03 13:05:42,lopezobrador_,,910,1878,6363,"Free Press, yes; aggression, no. matutina.https Conference: //www.pscp.tv/w/cLZVJjF4TlFhYWVySmVhUWJ8MXZPR3dhWmxrRWd4Qqr2hwrGauQpWxv-q46QXl95kw1o4bMnr4chJf6QX9wU ...",,,,1201849994862424064,https://twitter.com/lopezobrador_/status/1201849994862424064
2019-12-03 00:28:54,lopezobrador_,,618,2190,9034,"I spoke with Mexican businessman Rene Calderon, leader in Latin America in the steel structure industry high specification, builder Mayor Torre, Torre BBVA, Torre Reforma and buildings in New York and other cities in the world. It is a orgullo.pic.twitter.com/j9aG4C7KLm",,,,1201659538249781254,https://twitter.com/lopezobrador_/status/1201659538249781254
2019-12-02 13:12:00,lopezobrador_,,1380,2672,8854,"The village is truly commands, governs and transforms. matutina.https Conference: //www.pscp.tv/w/cLUFIDF4TlFhYWVySmVhUWJ8MW5BSkVaUVlQYlJ4TNkDL53ie86HyNdQLepXfGJ47Itfg8Q0dSSTJb2YhILf ...",,,,1201489192104054784,https://twitter.com/lopezobrador_/status/1201489192104054784
2019-12-01 17:53:34,lopezobrador_,,3495,7500,20358,Ceremony of the First Year of Government 2018-2019https: //www.pscp.tv/w/cLP1njF4TlFhYWVySmVhUWJ8MXJteFBYTlFCb0R4TselgYXNcGlCkHcuXyZnXQOUMYuBoT9ORS_DTFmYGglp ...,,,,1201197661304442880,https://twitter.com/lopezobrador_/status/1201197661304442880
2019-11-30 22:38:38,lopezobrador_,,2545,4037,13635,"It's impressive progress in the construction of the Airport 'Felipe Angeles' Santa Lucia. Military engineers reaffirmed their commitment to inaugurate on 21 March 2022. See you tomorrow at the Zocalo! It is not ""I get tired goose"" and make us duck https://youtu.be/Qdhr-S7J-rw pic.twitter.com/jP8EzinLgh",,,,1200907014068670464,https://twitter.com/lopezobrador_/status/1200907014068670464
2019-11-29 13:12:56,lopezobrador_,,3116,3404,10523,We need honest public servants who resist the temptation of money and have no price. matutina.https Conference: //www.pscp.tv/w/cLEQ2DF4TlFhYWVySmVhUWJ8MXluSk93WWVYUU9KUkFEB-pB8RkiVQtnmv-ValZpJeQ5k0CLL35-jk-Bvwcu ...,,,,1200402264780767234,https://twitter.com/lopezobrador_/status/1200402264780767234
2019-11-28 12:58:30,lopezobrador_,,1133,2083,7206,We want to maintain good relations with all peoples and governments of the world. matutina.https Conference: //www.pscp.tv/w/cK-79jF4TlFhYWVySmVhUWJ8MU95S0FlUU1yZExLYo-TL2xtMzJUeAGoSYSfky3hPGQtBNCic4y_ph4pZlR9 ...,,,,1200036244563972101,https://twitter.com/lopezobrador_/status/1200036244563972101
2019-11-27 13:08:32,lopezobrador_,,2681,3623,10597,"As we respect the sovereignty of other nations, we want the independence of Mexico is respected. matutina.https Conference: //www.pscp.tv/w/cK5s0DF4TlFhYWVySmVhUWJ8MW5BSkVaUkxRZG54TAcjZE6PchlajJIg_0LKANJBZ--46aj-MImQNZU0BHiH ...",,,,1199676381614895112,https://twitter.com/lopezobrador_/status/1199676381614895112
2019-11-27 01:48:56,lopezobrador_,,9907,8655,25576,"I invite you to the Zocalo on Sunday 1 December at 11 to celebrate the first year of democratic government, honest and humanista.pic.twitter.com/fJJHiJJ4xE",,,,1199505352431218688,https://twitter.com/lopezobrador_/status/1199505352431218688
2019-11-26 20:32:53,lopezobrador_,,791,2047,6509,David Malpass exchanged views with President of the World Bank. We agreed to work together on development projects and welfare. Is increasing confidence in Mexico by the policy applied not to allow corruption and to realize the state of derechopic.twitter.com/2WJxmqrUql,,,,1199425817455054854,https://twitter.com/lopezobrador_/status/1199425817455054854
2019-11-26 16:15:16,lopezobrador_,,276,1653,5457,"Luctuoso centenary of the General Felipe Angeles, from the National Museum of History, City México.https: //www.pscp.tv/w/cK1HFDF4TlFhYWVySmVhUWJ8MXlvS016a1ZqbU9HUXzpc07TJnBJCpFPdDi_Y21wRqXMrH0hAv1ded4Ycnbh ...",,,,1199360986068606976,https://twitter.com/lopezobrador_/status/1199360986068606976
2019-11-26 12:53:06,lopezobrador_,,502,1808,5348,National Infrastructure Plan. matutina.https Conference: //www.pscp.tv/w/cK0XsjF4TlFhYWVySmVhUWJ8MU9kS3JMWlpMTlFKWLvyZkBm2fHrDFzaHv_gY3DsxCvkE0cYFkkavI77Gois ...,,,,1199310107445612544,https://twitter.com/lopezobrador_/status/1199310107445612544
2019-11-25 23:00:00,lopezobrador_,,410,1213,4587,"Valentin Campa was not only consistent, embodied humility and honesty. https://youtu.be/Rr9wRZCSkxQ?t=1819 ... pic.twitter.com / bWTDRz8A3T",,,,1199100451234426880,https://twitter.com/lopezobrador_/status/1199100451234426880
2019-11-25 18:15:42,lopezobrador_,,1380,6090,18791,"Ana Botin, president of Grupo Santander, fulfilled the commitment that this bank, starting tomorrow, will not charge commissions on remittances sent by migrants to their families in México.pic.twitter.com / TuBF9ueR9m",,,,1199028904201203712,https://twitter.com/lopezobrador_/status/1199028904201203712
2019-11-25 13:05:06,lopezobrador_,,1388,2545,8036,Nothing will divert us from the goal of transforming the country. matutina.https Conference: //www.pscp.tv/w/cKvJAjF4TlFhYWVySmVhUWJ8MU1ueG5FZVhBem9KT-K_WIfv9AHvvGz5r8zK7B7CHIJwVbuA9mn34DJoCZoI ...,,,,1198950738845503488,https://twitter.com/lopezobrador_/status/1198950738845503488
2019-11-24 20:39:17,lopezobrador_,,2430,4068,15833,"On the tour through the villages of the Mountain of Guerrero, I received requests, reporting of welfare programs, I met with the Tigrada and Tatamandones, and made me clean to protect me from evil and scare away zopilotes.pic.twitter.com/ R7U38zZs5a",,,,1198702650897915910,https://twitter.com/lopezobrador_/status/1198702650897915910
2019-11-23 23:50:10,lopezobrador_,,824,3169,10132,"In Chilapa, Guerrero, we continue the dialogue with indigenous peoples. We call to organize themselves to make concrete roads, as in Oaxaca. We promised to bring order to the hospital and keep working on learning the truth about Ayotzinapa. https://youtu.be/aVuVBuDW8lA?t=3083 ... pic.twitter.com / kg53KakpJg",,,,1198388298814836736,https://twitter.com/lopezobrador_/status/1198388298814836736
2019-11-23 17:23:20,lopezobrador_,,475,2053,7398,"Today marks the Day of the Navy of Mexico in tribute to Pedro Sainz de Baranda, who in 1825 defeated the Spanish forces maintained taken Fort San Juan de Ulua, in Veracruz, reaffirming our independence. https://youtu.be/LROl7Y0Pafw pic.twitter.com/9q7aHuZLtj",,,,1198290949467754496,https://twitter.com/lopezobrador_/status/1198290949467754496
2019-11-22 13:00:35,lopezobrador_,,1181,2687,8420,"Ministers should not influence peddlers and merchants, but honest people. matutina.https Conference: //www.pscp.tv/w/cKfTczF4TlFhYWVySmVhUWJ8MWVhS2JBcW53T1Z4WIT0SZgVyAGOjThgh5pzo17JemOHGZGZ4tz0KMOEQvwZ ...",,,,1197862441335439360,https://twitter.com/lopezobrador_/status/1197862441335439360
2019-11-21 18:37:57,lopezobrador_,,1008,2135,7234,"Cicero is credited with the phrase ""History is the teacher of life."" We can not forget the heroic deeds of our ancestors if we want to transform reality. I recommend watching the short representation of yesterday in the Zocalo https://youtu.be/1mVQmTg97mA?t=871 ... pic.twitter.com / h6SRAl1IDO",,,,1197584953019715586,https://twitter.com/lopezobrador_/status/1197584953019715586
2019-11-21 13:12:25,lopezobrador_,,1541,2541,8460,"We carry out the change peacefully, without violence and governance. matutina.https Conference: //www.pscp.tv/w/cKaEuTF4TlFhYWVySmVhUWJ8MWdxR3ZnWXBCRWtKQqfCNPN7NqQ5OFsiWPIDIMW2f3aVIJcB73c3IGrtVDnW ...",,,,1197503027998937094,https://twitter.com/lopezobrador_/status/1197503027998937094
2019-11-20 17:15:44,lopezobrador_,,1251,4081,12764,109th anniversary of the beginning of the Revolution Mexicana.https: //www.pscp.tv/w/cKVsQDF4TlFhYWVySmVhUWJ8MWxQS3FlcFlMdldLYgQKinagA-r8p4BCRy60mxlOudpp9jB_9r41ZKt3zRrV ...,,,,1197201876275449856,https://twitter.com/lopezobrador_/status/1197201876275449856
2019-11-19 23:00:10,lopezobrador_,,1900,4575,15150,"Tomorrow we will remember with pride the beginning of the Mexican Revolution of 1910, a memorable feat. I invite you to participate in the parade conmemorativo.pic.twitter.com/ClJfdmvNry",,,,1196926164423585798,https://twitter.com/lopezobrador_/status/1196926164423585798
2019-11-19 21:51:38,lopezobrador_,,636,2427,9186,"I met with the minister of Singapore, Lee Hsien. It is the first Asian head of state to visit us. We made a commitment to strengthen economic relations and develop a plan for managing the ports of Salina Cruz, Coatzacoalcos and boost the Isthmus of Tehuantepec.pic.twitter.com/AwVRbNzG36",,,,1196908921182674944,https://twitter.com/lopezobrador_/status/1196908921182674944
2019-11-19 13:30:39,lopezobrador_,,727,1002,3085,'Towards a moral economy' presents an alternative model of development; It is the foundation of the Fourth Transformation policy. Find it on Amazon and Google http://bit.ly/AmazonEMoral Playhttp: //bit.ly/GPlayEMoral,,,,1196782842690375680,https://twitter.com/lopezobrador_/status/1196782842690375680
2019-11-19 12:58:06,lopezobrador_,,1136,1891,6303,Towards a moral economy. matutina.https Conference: //www.pscp.tv/w/cKPeXjF4TlFhYWVySmVhUWJ8MXZPeHdhTnp6WnFHQkTXeJEMEQ-P1hFKcEKPC5cClXhSEMC9GHDpFuPu56O0 ...,,,,1196774650925080578,https://twitter.com/lopezobrador_/status/1196774650925080578
2019-11-18 23:27:34,lopezobrador_,,2479,3770,18005,"I received Roger Goodell, NFL commissioner high. Not only talked football but also baseball and even the T-MEC. He is a good person, respectful of México.pic.twitter.com / MbMoCQO9B5",,,,1196570674799755264,https://twitter.com/lopezobrador_/status/1196570674799755264
2019-11-18 18:05:32,lopezobrador_,,1025,3584,11716,"We move into agreements with Microsoft. We talk about the creation of 3 universities and combating corruption technology. We agree that, once approved T-MEC, automotive, aerospace and logistics established in Mexico, will invest more in sistemas.pic.twitter.com/mMcy3ICyLF",,,,1196489630520160257,https://twitter.com/lopezobrador_/status/1196489630520160257
2019-11-18 13:05:41,lopezobrador_,,1329,2314,7479,Daily we actualize the right to information. matutina.https Conference: //www.pscp.tv/w/cKKOpTF4TlFhYWVySmVhUWJ8MVlxR29kbWxuRWFKdj7lm-1vkms6mZOtr5heUXqO0WJ_87CJOxzGxAcZLVem ...,,,,1196414171182579712,https://twitter.com/lopezobrador_/status/1196414171182579712
2019-11-17 15:01:07,lopezobrador_,,3590,5688,24853,Mexico beat the United States in 10 innings A great game! And we went to the Tokyo Olympics. Congratulations to baseball players and managers of the leagues who worked in a coordinated manner. They joined and there are the resultados.pic.twitter.com/fbUBoQ6n2t,,,,1196080832072605697,https://twitter.com/lopezobrador_/status/1196080832072605697
2019-11-17 03:54:00,lopezobrador_,,1422,4194,14852,"We are talking with Cora, Huichol, Tepehuan, and Nahua (Mexicaneros). Yesterday in Mezquital, Durango; Mezquitic today, Jalisco and the table Nayar, Nayarit. ENJOY Dance peyote! Pic.twitter.com/2Ba49epwhj",,,,1195912946309832705,https://twitter.com/lopezobrador_/status/1195912946309832705
2019-11-15 13:08:56,lopezobrador_,,2459,2942,9956,"It is the people who decide. President Juarez said: ""Nothing by force, all by reason and the law"" https://www.pscp.tv/w/cJ6a6DF4TlFhYWVySmVhUWJ8MWRqeFhSTGtNd1ZHWnp7TFs1a3cxB6bXQWafeqxF2MTpM5tMOZIjDqi0FgEP ...",,,,1195327828096471040,https://twitter.com/lopezobrador_/status/1195327828096471040
2019-11-14 13:02:46,lopezobrador_,,775,1435,4796,Circular dialogue with representatives of the media comunicación.https: //www.pscp.tv/w/cJ1H9jF4TlFhYWVySmVhUWJ8MWRqR1hSTGJwbk54WqVTOTco9nFvi1LvfzFprx9Ip-7QeRGk8XKwrtlqpjBy ...,,,,1194963885767266304,https://twitter.com/lopezobrador_/status/1194963885767266304
2019-11-13 13:06:27,lopezobrador_,,3291,2413,8795,We are pursuing a policy of principles with adherence to the Constitution. matutina.https Conference: //www.pscp.tv/w/cJv3UzF4TlFhYWVySmVhUWJ8MVlxR29ka0RSWU5KdsGTV32Ke7ifofe6QLBRX2-dz5L1s0o9seJav7nILjGu ...,,,,1194602423894999040,https://twitter.com/lopezobrador_/status/1194602423894999040
2019-11-12 23:30:58,lopezobrador_,,919,2078,7438,"It is not the end of history proclaimed during neoliberalism, now's not forget the heroic deeds of our people and the heroes who gave us freedom, justice, democracy, sovereignty and dignity.",,,,1194397203839750150,https://twitter.com/lopezobrador_/status/1194397203839750150
2019-11-12 23:30:32,lopezobrador_,,1598,4041,12135,"On November 20 we will commemorate the Mexican Revolution. There will be a ceremony in the Zocalo and a parade with trains and 2700 horses and riders representing magonistas, independent press, maderistas, carrancistas, villistas, zapatistas, cardenistas and, of course, Adelitaspic.twitter.com/NM6JRGfBv0",,,,1194397094532059137,https://twitter.com/lopezobrador_/status/1194397094532059137
2019-11-12 13:01:19,lopezobrador_,,2203,3109,10091,The best way to resolve differences is democracy. matutina.https Conference: //www.pscp.tv/w/cJqknzF4TlFhYWVySmVhUWJ8MWxEeExvanJsalJKbbg8tk4f4QskG44S-W6carn_o9xOTsorCghFedDhfA6M ...,,,,1194238744838066177,https://twitter.com/lopezobrador_/status/1194238744838066177
2019-11-11 12:59:37,lopezobrador_,,2353,3275,10878,"When you have high morale, it resists any circumstances make it difficult. matutina.https Conference: //www.pscp.tv/w/cJlSuTF4TlFhYWVySmVhUWJ8MVlwS2tZbm55akVKaiDwuh2F3oqUoYViYyaQnKb2FfhGR2L2Z1pEearhV2W5 ...",,,,1193875929619058689,https://twitter.com/lopezobrador_/status/1193875929619058689
2019-11-10 23:33:52,lopezobrador_,,14300,12908,46175,"For now, because tomorrow we will announce our stance broadly recognize the responsible attitude of the president of Bolivia, Evo Morales, who chose to resign to expose his people to violence.",,,,1193673154725580800,https://twitter.com/lopezobrador_/status/1193673154725580800
2019-11-10 17:55:08,lopezobrador_,,4168,5255,19424,"From Bacalar, Quintana Roo, Mexico to Bolivia.pic.twitter.com/0aiMgxYUnZ",,,,1193587912346099712,https://twitter.com/lopezobrador_/status/1193587912346099712
2019-11-10 04:03:40,lopezobrador_,,2959,4253,15070,"Today I argued in Felipe Carrillo Puerto, Quintana Roo, the reason for the Train Maya and the response of the people was favorable. Anyway there will be consultation with the people. Anything by force, all for reason and derecho.pic.twitter.com/vSvysFcXQm",,,,1193378664668372993,https://twitter.com/lopezobrador_/status/1193378664668372993
